id,article_id,comment_counter,comment_id,text,reactions,post_time,author,replies
674,10099582,source2_10099582_42,102675_0,"If Harper's gang knows Northern Gateway's already de facto dead, Enbridge surely knows it too. Yet both continue to promote the project regardless.Perhaps Mason's correct in suggesting Harper's Cons, while pretending to be paving the way for Norther Gateway, are instead focused on preparing the way for different, future pipelines, &amp; have secretly given up on Northern Gateway.Presumably the continued pro-Northern Gateway pose is also a way for Cons to pander to their Alberta &amp; Big Oil base. Enbridge too is likely going through the motions of promoting an impossible project in order to play to its &quot;base&quot;, its shareholders.If Enbridge formally announced it was now abandoning Northern Gateway, shareholders might view it as a sign of weakness from co. management. Such an announcement could also cause the stock price to plummet. It would be interesting to see insider stock sales stats by co. execs to see if they're quietly dumping personal stock shares in anticipation of Northern Gateway's demise, even as they still publicly promote the project that's deader than a door nail.",{},"Mar 26, 2013",Hermesacat,No
675,10099582,source2_10099582_43,829704_0,I see the usual know-nothings are quick to comment and condemn British Columbians for having different values than the oil-soaked and dependent denizens of the flatlands. What a laugh!,{},"Mar 22, 2013",terrencew,No
676,10099582,source2_10099582_44,705713_0,"The Vancouver Province has learned this week that once again, members of Christy Clark's premier's office used BC government resources and the services of BC government staff, on taxpayer paid government time, to form an Attack Team focused this time on the B.C. Conservative Party and it's leader John Cummins !The BC Tory Attack Team members included a research officer with the BC Liberal government caucus, ministerial assistants, staff in Christy Clark's Premier's Office and a director of strategic planning for Government Communications.The team was under the direction of Dimitri Pantazopoulos, a principal secretary to Clark, who now is on contract with the B.C. Liberal Party, and the attack team was chaired by Sam Oliphant, a research officer with the BC Liberal caucus.This makes 3 separate &quot;Teams&quot; of BC Liberal party members working with members of BC Liberal government staff, all working on our taxpayer paid time at the legislature to improve the odds of the BC Liberal Party and Christy Clark in the coming election !Once again this is another highly unethical operation by the BC Liberal government working in cooperation with BC Liberal Party staff, and using taxpayer paid resources and staff to give the BC Liberals an unfair advantage in the coming May election.Read more: www.theprovince.com/news/Libs+formed+Tory+attack+team/8136662/story.html#ixzz2OUrla85b",{},"Mar 24, 2013",Christy is dumb,No
677,10099582,source2_10099582_45,166044_0,"When Natural Resources Minister Joe Oliver announced plans this week to strengthen Canada's oil-spill defences, critics were swift to disparage the proposed measures.&quot;...Joe Oliver , the CON minister who said he would drink from the toxic TarSands tailings ponds:http://www.cbc.ca/news/politics/story/2012/05/30/pol-mulcair-oilsands-alberta-trip.html&gt;&gt;&gt; CONservatives just love to tell lies.",{},"Mar 22, 2013",LETS BE CIear_CONs are LIARs,Yes
678,10099582,source2_10099582_45_0,166044_0,"One drink probably wouldn't do him any harm, but a lifetime of drinking dirty water, well that's not a pretty picture.",{},"Mar 22, 2013",uucluelet,No
679,10099582,source2_10099582_46,813317_0,"The article misses some points but is in the right direction.The pipeline of course is the flagship of the discontent.But we cannot forget that it is the constant disregards of king harpo and his minions to the wants and needs of the people of this country that created this situation.The instant disregards for our democracy as they (falsly?) won majority...The bully attitude does not create a durable climate.Eventually the bully will have to be met on his own turf.Shady procedures, abuse of protocol, muzzling attempts, prorogation, Omnibus bills, closed chamber accords, media controls, propaganda, etc. are short term 'push'.They are used in the hope that they will influence faster then a possible response, but of course the response will come it has to, and the further the abuse goes the more destructive is the response.HitlerayatollahChaucheskuGeir Haarde...harper?Regardless if you know, like, approve, profit, agree with, what is being done in Ottawa these days you have to realize a lot of it is done in questionable legal grounds, at best. Some is clearly illegal according to our constitution and political history.harper is hoping he will get away with it before the courts (including the people's court) catches up with his doing.The people of BC have had enough, maybe because they were pressed the most (closely followed by NB etc?) the dialog is over because the trust is broken, this is a rogue government.'Let them eat cakes' she said...",{},"Mar 22, 2013",Coyote24,No
680,10099582,source2_10099582_47,081020_0,"If Mr Mason doesn't believe that this issue has been reasonably debated, he hasn't been listening. Good grief.",{},"Mar 22, 2013",Simone Maleschewski,No
681,10099582,source2_10099582_48,122944_0,Notice how the latest Harper gang ad about energy sources mentions everything except the tar sands? Northern Gateway: more than a pipeline - also a con job.,{},"Mar 22, 2013",MVP10,No
682,10099582,source2_10099582_49,437716_0,"Harper's Tories infuriated reasonable people in BC by basically saying that anyone concerned about the environment and who supported well-respected environmental groups were akin to rabid lackies of scarey foreign groups and swooped down trying to use Revenue Canada to seize some of their funds ,attempting to cripple them. That back-fired.They played dirty by hiding things in omnibus budgets and then sneered during QP at any legitimate queries from the Opposition. They have gutted environmental research as well as protection in the pursuit of the almighty dollar-at any cost.The BC government has given the feds a lot of power in terms of oversight as well. Enbridge has hardly been the poster child for environmental safety as well.",{},"Mar 23, 2013",jsomm,No
683,10099582,source2_10099582_50,720512_0,"if the Enbridge's Michigan, Wisconsin spills, and to a lessor extent, their record of 800+ large oil spills in the last 10 years wasn't a factor, this pipeline would be put through with great ease. However, a company with such a record of failures, lies and coziness to Harper, has caught the mistrust and ire of most. At this point large bitumen pipelines are not going to be built for the foreseeable future.Planet Earth 1, Harper/Enbridge 0.",{},"Mar 22, 2013",keithcummings,No
684,10099582,source2_10099582_51,298089_0,"If President Obama approves the proposed Keystone XL pipeline, then Alberta will rightly feel that USA is a more of a friend than British Columbia is.This might be the beginning of new separatism in Canada, where some Canadian provinces are so unfriendly with each other, that they would rather be a part of a friendly USA than unfriendly Canada.",{},"Mar 22, 2013",NickZ,Yes
685,10099582,source2_10099582_51_0,298089_0,"Let's not forget that Harper considers himself first and foremeost an Albertan, is at heart a western separatist, and loves the American Republican party, especially the Tea Party fringe.",{},"Mar 22, 2013",MVP10,No
686,10108172,source2_10108172_0,959333_0,The Globe and Mail has become a shameless shill for the CPC and Prime Minister Harper. A &quot;paper of record&quot; should hold some independant values.,{},"Mar 23, 2013",drrjackson,No
687,10108172,source2_10108172_1,915749_0,:,{},"Mar 22, 2013",David Gibson,No
688,10108172,source2_10108172_2,822925_0,"I don't see much of anything in the budget to address, or help Canada cope, with climate change.So I guess that's that.We don't need to worry about this global warming stuff anymore?",{},"Mar 22, 2013",NormRuttan,Yes
689,10108172,source2_10108172_2_0,822925_0,NO.,{},"Mar 26, 2013",Ajay6,No
